Count,Status,Service,Message
"<10K","info","analytics-passthrough-proc","sendMeasureOutput(): Output has been sent for measure 'agentId' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.agentbychannel.itd' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][51-98][/wildcard], [wildcard][53-54][/wildcard], [wildcard][99-102][/wildcard], [wildcard][98-102][/wildcard], [wildcard][51-52][/wildcard], [wildcard][57-102][/wildcard], [wildcard][49-98][/wildcard], [wildcard][48-97][/wildcard], 45, [wildcard][49-55][/wildcard], [wildcard][54-98][/wildcard], [wildcard][52-100][/wildcard], [wildcard][97-101][/wildcard], 45, 52, [wildcard][50-54][/wildcard], [wildcard][49-56][/wildcard], 48, 45, [wildcard][97-98][/wildcard], [wildcard][54-102][/wildcard], [wildcard][54-56][/wildcard], 98, 45, [wildcard][54-57][/wildcard], [wildcard][50-98][/wildcard], [wildcard][51-99][/wildcard], 100, [wildcard][99-102][/wildcard], [wildcard][49-100][/wildcard], [wildcard][97-102][/wildcard], [wildcard][48-102][/wildcard], [wildcard][49-101][/wildcard], [wildcard][50-99][/wildcard], [wildcard][51-55][/wildcard], [wildcard][98-100][/wildcard]]), RecordHeader(key = account_id, value = [[wildcard][70-78][/wildcard], [wildcard][72-90][/wildcard], [wildcard][85-89][/wildcard], 76, [wildcard][66-82][/wildcard], [wildcard][70-86][/wildcard]]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][52-56][/wildcard], [wildcard][51-52][/wildcard], [wildcard][54-57][/wildcard], 50, [wildcard][48-57][/wildcard], [wildcard][56-57][/wildcard], [wildcard][48-55][/wildcard], [wildcard][52-53][/wildcard], [wildcard][51-55][/wildcard], [wildcard][53-56][/wildcard], [wildcard][48-52][/wildcard], [wildcard][50-51][/wildcard], [wildcard][49-54][/wildcard], 55, 52, [wildcard][49-57][/wildcard], [wildcard][50-56][/wildcard], [wildcard][55-57][/wildcard], [wildcard][52-55][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [51, 50, [wildcard][50-54][/wildcard], [wildcard][48-49][/wildcard], [wildcard][51-56][/wildcard], [wildcard][50-51][/wildcard], [wildcard][51-56][/wildcard], [wildcard][54-55][/wildcard], [wildcard][53-54][/wildcard], [wildcard][49-55][/wildcard], [wildcard][55-56][/wildcard], 57, [wildcard][50-51][/wildcard], [wildcard][48-49][/wildcard], [wildcard][53-57][/wildcard], [wildcard][50-56][/wildcard], [wildcard][49-55][/wildcard], [wildcard][48-51][/wildcard], [wildcard][48-51][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [48]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = agent_id, value = [[wildcard][48-97][/wildcard], [wildcard][54-98][/wildcard], [wildcard][97-98][/wildcard], [wildcard][49-55][/wildcard], [wildcard][52-97][/wildcard], [wildcard][100-102][/wildcard], [wildcard][54-101][/wildcard], [wildcard][49-53][/wildcard], 45, [wildcard][48-57][/wildcard], [wildcard][99-101][/wildcard], [wildcard][51-102][/wildcard], [wildcard][57-97][/wildcard], 45, 52, [wildcard][99-102][/wildcard], [wildcard][100-102][/wildcard], [wildcard][49-55][/wildcard], 45, 57, [wildcard][48-97][/wildcard], [wildcard][97-100][/wildcard], [wildcard][48-100][/wildcard], 45, 54, [wildcard][50-56][/wildcard], [wildcard][54-56][/wildcard], [wildcard][54-55][/wildcard], [wildcard][55-100][/wildcard], [wildcard][48-52][/wildcard], [wildcard][52-101][/wildcard], [wildcard][99-102][/wildcard], [wildcard][53-99][/wildcard], [wildcard][51-53][/wildcard], [wildcard][51-57][/wildcard], [wildcard][51-98][/wildcard]]), RecordHeader(key = channel_id, value = [77, 101, 115, 115, 97, 103, 105, 110, 103])], isReadOnly = false)]"
"<10K","info","outbound-contacts-api","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [[wildcard]*[/wildcard]] com.avaya.outbound.contact.api.controller.DataSourceController -- _getAllDataSources -- Received request to fetch all data sources for accountId: GZJLCF"
"<10K","info","outbound-contacts-api","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [[wildcard]*[/wildcard]] com.avaya.outbound.contact.api.controller.[wildcard]*[/wildcard] -- [wildcard]*[/wildcard] -- Account Id: GZJLCF - Received request to [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard]"
"<10K","info","outbound-contacts-api","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [[wildcard]*[/wildcard]] com.avaya.outbound.contact.api.controller.ContactListController -- _createContactList -- Account Id: GZJLCF - Received request to create new contact list with name: [wildcard]*[/wildcard]"
"<10K","info","vrc-matching-engagement","findOffsetsForActiveTasks. Current LagInfo : , partition : match-command-11, endOffset: [wildcard][59111-59115][/wildcard], commitOffset: [wildcard][59111-59115][/wildcard], lag: 0, partition : match-by-engagement-11, endOffset: [wildcard][161797-161805][/wildcard], commitOffset: [wildcard][161797-161805][/wildcard], lag: 0, partition : match-by-engagement-8, endOffset: [wildcard][160516-160537][/wildcard], commitOffset: [wildcard][160516-160537][/wildcard], lag: 0, partition : match-command-8, endOffset: [wildcard][58801-58808][/wildcard], commitOffset: [wildcard][58801-58808][/wildcard], lag: 0, partition : match-command-5, endOffset: [wildcard][58807-58808][/wildcard], commitOffset: [wildcard][58807-58808][/wildcard], lag: 0, partition : match-command-2, endOffset: [wildcard][58963-58967][/wildcard], commitOffset: [wildcard][58963-58967][/wildcard], lag: 0, partition : match-by-engagement-5, endOffset: [wildcard][161092-161095][/wildcard], commitOffset: [wildcard][161092-161095][/wildcard], lag: 0, partition : match-by-engagement-2, endOffset: [wildcard][160934-160945][/wildcard], commitOffset: [wildcard][160934-160945][/wildcard], lag: 0"
"<10K","info","vrc-matching-engagement","createMatchTimerTask, creating a 120 seconds timer for matchId=[[wildcard]*[/wildcard]], id=[[wildcard]*[/wildcard]]"
"<10K","info","elite-adfc","GRPC Out, For User[wildcard]*[/wildcard]@avaya.com, sending user data state: [wildcard]*[/wildcard] reason_code: ""0"" state_reason: ""[wildcard]*[/wildcard]"" capabilities { key: ""canDeactivate"" value: [wildcard]*[/wildcard] } capabilities { key: ""canLogin"" value: [wildcard]*[/wildcard] } capabilities { key: ""canLogout"" value: [wildcard]*[/wildcard] } capabilities { key: ""canSetAfterContactWork"" value: [wildcard]*[/wildcard] } capabilities { key: ""canSetNotReady"" value: [wildcard]*[/wildcard] } capabilities { key: ""canSetReady"" value: false } capabilities { key: ""canSetWorkMode"" value: [wildcard]*[/wildcard] } capabilities { key: ""canSupervisorDeactivate"" value: [wildcard]*[/wildcard] } capabilities { key: ""canSupervisorLogout"" value: false } last_state_change_time { seconds: [wildcard][1710137005-1710137256][/wildcard] nanos: [wildcard][142007323-395439306][/wildcard] } user_handle: ""[wildcard]*[/wildcard]"" tenant_id: ""UEQEAS"" origin: ELITE trace_id: ""00000000000000000000000000000000"" . User Capability updated in ADFC Cache"
"<10K","info","elite-adfc","Stop timer [wildcard]*[/wildcard] for user[wildcard]*[/wildcard]@avaya.com taskId [wildcard]*[/wildcard]: succ? true"
"<10K","info","elite-adfc","GRPC In to process Request for User [wildcard]*[/wildcard] and having type [wildcard]*[/wildcard] id: ""[wildcard]*[/wildcard]"" timestamp { seconds: [wildcard][1710137169-1710137526][/wildcard] nanos: [wildcard][618512759-739100000][/wildcard] } type: [wildcard]*[/wildcard] client_id: ""[wildcard]*[/wildcard]"" token: ""[wildcard]*[/wildcard].[wildcard]*[/wildcard].[wildcard]*[/wildcard]"" tenant_id: ""[wildcard]*[/wildcard]"" application_version: ""[wildcard]*[/wildcard]"" body { type_url: ""type.googleapis.com[wildcard]/*[/wildcard]"" value: "" $[wildcard]*[/wildcard]\022[wildcard]*[/wildcard][wildcard]*[/wildcard]\[wildcard]*[/wildcard]$[wildcard]*[/wildcard]"" } trace_id: ""00000000000000000000000000000000"""
"<10K","info","vrc-matching-engagement","stream-thread [[wildcard]*[/wildcard]] Processed [wildcard][0-4][/wildcard] total records, ran 0 punctuators, and committed [wildcard][0-3][/wildcard] total tasks since the last update"
"<10K","info","elite-adfc","authenticateWithUc3, Request Body message: {""id"":""elite-updated-service"",""passcode"":""elite-updated-passcode"",""type"":""SHARED"",""description"":""""}"
"<10K","info","analytics-event-filter","V2 Summarization event has been sent to topic: 'analytics.mpe.[wildcard]*[/wildcard]' event: [{""measureId"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""dimensionName"":""[wildcard]*[/wildcard]"",""events"":[{""eventSignatureId"":[wildcard][1-2][/wildcard],""eventData"":{""version"":""0.0.0.3"",""messageName"":""ChannelStateChanged"",""messageType"":""RESOURCE"",""entity"":""AgentChannel"",""sourceType"":""vrc"",""sourceIP"":""0.0.0.0"",""nativeSourceName"":""vrc"",""sourceVersion"":""0.0.0.3"",""accountId"":""[wildcard]*[/wildcard]"",""timestamp"":""[wildcard][1710137602949-1710137938958][/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""error"":{""code"":""N/A"",""description"":""N/A""},""eventDataMap"":{""queueId"":""unknown"",""agentId"":""[wildcard]*[/wildcard]"",""channelProviderId"":""[wildcard]*[/wildcard]"",""fromState"":""[wildcard]*[/wildcard]"",""fromStateTimestamp"":""[wildcard][0-1710137777178][/wildcard]"",""state"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""channelId"":""[wildcard]*[/wildcard]""},""channelId"":""[wildcard]*[/wildcard]"",""agentId"":""[wildcard]*[/wildcard]"",""userStatus"":""Live"",""userName"":""*******"",""ownedGroups"":[""[wildcard]*[/wildcard]""],""groupIdentifiers"":[""[wildcard]*[/wildcard]""],""group"":[{""groupName"":""[wildcard]*[/wildcard]"",""groupStatus"":""Live"",""groupIdentifier"":""[wildcard]*[/wildcard]""}],""accountName"":""[wildcard]*[/wildcard][wildcard]*[/wildcard]"",""agentChannels"":[""[wildcard]*[/wildcard][wildcard]*[/wildcard]"",""unknown""],""UNIQUE_ID"":""[wildcard]*[/wildcard]"",""arrivalTimestamp"":""[wildcard][1710137603059-1710137939070][/wildcard]""}}]}] headers: [RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][52-54][/wildcard], [wildcard][48-51][/wildcard], [wildcard][53-98][/wildcard], [wildcard][53-56][/wildcard], [wildcard][99-100][/wildcard], [wildcard]*[/wildcard][wildcard][51-86][/wildcard], [wildcard][100-111][/wildcard], [wildcard][99-105][/wildcard], [wildcard][54-99][/wildcard], [wildcard][101-102][/wildcard]])], isReadOnly = false)]"
"<10K","info","kube-proxy","""Skipping service due to cluster IP"" service=""default[wildcard]/*[/wildcard]"" clusterIP=""None"""
"<10K","info","vrc-availability-service","isEngagementPendingACW, channel: null triggerEngagementId: null isPendingACW: false"
"<10K","info","analytics-itd-consolidator","MeasureProcessorEventHandlerImpl.sendEvent(): Consolidated event with key '[wildcard]*[/wildcard]' and value '{agent_id=[wildcard]*[/wildcard], answered=[wildcard][1-2][/wildcard], offered=[wildcard][1-2][/wildcard], alert_duration=[wildcard][4265-6764][/wildcard], comp_active_duration=[wildcard][57816-97088][/wildcard], completed=2, active_duration=[wildcard][7271-57816][/wildcard], queue_id=[wildcard]*[/wildcard], alerting=0}' has been sent to topic 'analytics.itd.agentbyqueue.consolidated' with timestamp '1710136800000' and record status: 'OPEN'"
"<10K","info","vrc-availability-service","sendAvailabilityStateEventToAgentAvailabilityTopics, checking entry: false"
"<10K","info","vrc-availability-service","Agent [[wildcard]*[/wildcard]] is fully logged out"
"<10K","info","analytics-database-schema-manager","DatabaseController.executeUpdate(): inserting new row for Account[[wildcard]*[/wildcard]] with sql[INSERT INTO INTERVAL_TABLE_COLUMNS (interval_table_id,column_name,column_type,column_size,rollup_function) values (?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?),(?,?,?,null,?) ON CONFLICT DO NOTHING;] and values[[1, coaching_duration, duration, sum, 1, hold_duration, duration, sum, 1, consulting_duration, duration, sum, 1, warm_transfer_initiated_to_queue, integer, sum, 1, observed, integer, sum, 1, consult_initiated_to_user, integer, sum, 1, barged, integer, sum, 1, abandoned_before_threshold, integer, sum, 1, abandoned_from_alerting, integer, sum, 1, consult_accepted_from_queue, integer, sum, 1, consult_to_external, integer, sum, 1, coaching, integer, sum, 1, active_duration, duration, sum, 1, offered_to_queue, integer, sum, 1, total_engagements_in_acw, integer, sum, 1, consult_accepted_from_user, integer, sum, 1, wait_time, duration, sum, 1, abandoned_from_queue, integer, sum, 1, completed, integer, sum, 1, not_answered, integer, sum, 1, acw_count, integer, sum, 1, answered_after_threshold, integer, sum, 1, barging, integer, sum, 1, comp_in_focus_active_duration, duration, sum, 1, warm_transfer_accepted_from_queue, integer, sum, 1, alert_duration, duration, sum, 1, transfer_to_queue_cancelled, integer, sum, 1, coached, integer, sum, 1, transfer_to_queue_failed, integer, sum, 1, barging_duration, duration, sum, 1, comp_active_duration, duration, sum, 1, consulted_duration, duration, sum, 1, consults_accepted_from_user, integer, sum, 1, conference_to_external, integer, sum, 1, offered, integer, sum, 1, comp_in_focus_acw_count, integer, sum, 1, coached_duration, duration, sum, 1, observing_duration, duration, sum, 1, conference_accepted_from_queue, integer, sum, 1, consult_initiated_to_queue, integer, sum, 1, conference_accepted_from_user, integer, sum, 1, warm_transfer_accepted_from_user, integer, sum, 1, transfer_initiated_to_queue, integer, sum, 1, answered, integer, sum, 1, warm_transfer_initiated_to_user, integer, sum, 1, warm_transfer_to_external, integer, sum, 1, abandon_time_duration, duration, sum, 1, transfer_accepted_from_queue, integer, sum, 1, barged_duration, duration, sum, 1, comp_in_focus_acw_duration, duration, sum, 1, conference_initiated_to_user, integer, sum, 1, consulting_external_duration, duration, sum, 1, acw_duration, duration, sum, 1, observed_duration, duration, sum, 1, comp_in_focus_active_count, integer, sum, 1, conference_initiated_to_queue, integer, sum, 1, observing, integer, sum]]"
"<10K","warn","elite-adfc","UC3 Req, Error while acquiring UC3 access token, status code=401, response body={""type"":""https://www.avaya.com/ecloud/uc3/problem/problem-with-message"",""status"":401,""title"":""Unauthorized"",""instance"":""/api/v2/authenticate"",""properties"":{""path"":""/api/v2/authenticate"",""message"":""error.http.401""},""message"":""error.http.401"",""path"":""/api/v2/authenticate"",""path"":""/api/v2/authenticate"",""message"":""error.http.401""}"
"<10K","info","ed-workflow-manager","Stuck instance count is 0[instanceId:null,deployId:null,engagementId:null]"
"<10K","info","analytics-database-schema-manager","DatabaseController.executeUpdate(): inserting new row for Account[[wildcard]*[/wildcard]] with sql[INSERT INTO JOURNAL_TABLE_COLUMNS (journal_table_id,column_name,column_type,column_size,primary_key_column) values (?,?,?,null,?),(?,?,?,?,?) ON CONFLICT DO NOTHING;] and values[[2, agent_state_timestamp, timestamp, true, 2, agent_state, varchar, 200, false]]"
"<10K","info","vrc-metrics-service","methodName:processAgentAvailabilityEvent - Agent [wildcard]*[/wildcard] has no active channels, removing from agent state store"
"<10K","info","vrc-metrics-service","methodName:updateQueueMetrics - Updated queueAgentMetricsCache; serviceKey=[wildcard]*[/wildcard].[wildcard]*[/wildcard]|channel.chat; metrics={""accountId"": ""[wildcard]*[/wildcard]"", ""queueId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""chat"", ""attributeKey"": null, ""agentStaffedCount"": ""1"", ""agentBusyCount"": ""[wildcard][0-1][/wildcard]"", ""agentReadyCount"": ""[wildcard][0-1][/wildcard]"", ""agentInAuxCount"": ""0"", ""queueOccupancy"": ""[wildcard][0-100][/wildcard]"", ""instanceId"": ""[wildcard]*[/wildcard]"", ""id"": ""[wildcard]*[/wildcard]"", ""timestamp"": [wildcard][1710137057768-1710137319142][/wildcard]}; readyDelta=[wildcard][-1-1][/wildcard]; busyDelta=[wildcard][0-1][/wildcard]; staffedDelta=[wildcard][0-1][/wildcard]; cacheSize=[wildcard][201-256][/wildcard];"
"<10K","info","uwf-content-service","127.0.0.1 - - [[wildcard]dd/MMM/yyyy:HH:mm:ss xx[/wildcard]] ""GET [wildcard]/services/ApplicationCenter/*/*[/wildcard] HTTP/1.1"" 200 [wildcard][333-3737][/wildcard] ""https://ci.ixcc-sandbox.avayacloud.com/services/ApplicationCenter"" ""Mozilla/5.0 (X11; Linux x86_64; rv:122.0) Gecko/20100101 Firefox/122.0"" ""[wildcard]165.225.104.XXX[/wildcard],[wildcard]10.180.XXX.XXX[/wildcard], 10.180.9.15, [wildcard]165.225.104.XXX[/wildcard],[wildcard]10.180.XXX.XXX[/wildcard]"""
"<10K","info","analytics-database-schema-manager","DatabaseController.executeUpdateWithReturn(): executing sql[INSERT INTO [wildcard]*[/wildcard] ([wildcard]*[/wildcard], [wildcard]*[/wildcard], active) values (?, 'SchemaManager', true);] with name[[wildcard]*[/wildcard]] for account[[wildcard]*[/wildcard]]"
"<10K","info","vrc-metrics-service","findOffsetsForActiveTasks. Current LagInfo : , partition : agent-availability-5, endOffset: [wildcard][55249-750322][/wildcard], commitOffset: [wildcard][55249-750322][/wildcard], lag: 0, partition : agent-availability-2, endOffset: [wildcard][54000-723341][/wildcard], commitOffset: [wildcard][54000-723341][/wildcard], lag: 0"
"<10K","info","vrc-metrics-service","methodName:updateMetrics - Updated rootAverageSpeedAnswer [wildcard][0.99999994-1.00000020][/wildcard], old ASA [wildcard][0.99999994-1.00000020][/wildcard]"
"<10K","info","vrc-metrics-service","methodName:processAgentAvailabilityEvent - Received agentLevelAuxState: [wildcard]*[/wildcard]"
"<10K","info","analytics-dsi","processEvent(): event[{""version"":""0.0.0.3"",""messageName"":""ChannelStateChanged"",""messageType"":""RESOURCE"",""entity"":""AgentChannel"",""sourceType"":""vrc"",""sourceIP"":""0.0.0.0"",""nativeSourceName"":""vrc"",""sourceVersion"":""0.0.0.3"",""accountId"":""[wildcard]*[/wildcard]"",""timestamp"":""[wildcard][1710137303496-1710137689279][/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""error"":{""code"":""[wildcard]*[/wildcard]"",""description"":""[wildcard]*[/wildcard]""},""eventDataMap"":{""queueId"":""unknown"",""agentId"":""[wildcard]*[/wildcard]"",""channelProviderId"":""7d77d1fb-f754-4a28-94ef-aeb64c6a15a8"",""fromState"":""[wildcard]*[/wildcard]"",""fromStateTimestamp"":""[wildcard][0-1710137256118][/wildcard]"",""state"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""channelId"":""Chat""},""channelId"":""Chat""}] - accountId[[wildcard]*[/wildcard]] rootFields[messageName, sourceVersion, nativeSourceName, error, version, eventDataMap, accountId, messageType, sourceIP, sourceType, id, entity, channelId, timestamp]"
"<10K","info","analytics-database-schema-manager","MeasureProcessor.handleMeasureDefinition: column name[[wildcard]*[/wildcard]] type[varchar] size[200] rollup[N/A]"
"<10K","info","analytics-database-schema-manager","DatabaseController.pushDelta(): account[[wildcard]*[/wildcard]] current table[JRNL_agentstatetrace] category[JRNL] active[true]"
"<10K","info","analytics-database-schema-manager","DatabaseController.handleAccountRecord: account[[wildcard]*[/wildcard]]"
"<10K","error","msg-sunshine-connector","Error 401 : ""<!doctype html><html lang=""en""><head><title>HTTP Status 401 – Unauthorized</title><style type=""text/css"">body {font-family:Tahoma,Arial,sans-serif;} h1, h2, h3, b {color:white;background-color:#525D76;} h1 {font-size:22px;} h2 {font-size:16px;} h3 {font-size:14px;} p {font-size:12px;} a {color:black;} .line {height:1px;background-color:#525D76;border:none;}</style></head><body><h1>HTTP Status 401 – Unauthorized</h1></body></html>"" in getting element 9b9b5753-f430-4257-ae0a-f4314d0a5163 for tenant IUDZFV"
"<10K","warn","journey-service","Resolved [com.avaya.problem.spring.web.advice.general.ResourceNotFoundException: No Journeys found for applied filter(s): Identifiers={phoneNumbers=[148.147.160.224]}]"
"<10K","warn","vrc-availability-service","[dd.trace 2024-03-11 06:08:55:974 0000] [dd-remote-config] WARN datadog.remoteconfig.ConfigurationPoller - Failed to poll remote configuration from http://10.206.10.0:8126/v0.7/config java.net.ConnectException: Failed to connect to /10.206.10.0:8126 (Will not log errors for 5 minutes)"
"<10K","info","outbound-contacts-actors","2024-03-11 06:13:55.213 [INFO ] [outbound-contacts-actors-akka.actor.default-dispatcher-13-61] com.avaya.outbound.contact.actors.actor.ImportActor -- closeResources -- Job Id: 44859615-1229-497e-bdd2-efcfdf8db14c - Closing file reader."
"<10K","error","provider-azure","array:"
